date,daily_sentiment_score,news_count
2021-11-08,-0.48119482,110
2021-11-09,-0.50971687,98
2021-11-10,-0.54466665,109
2021-11-11,-0.62775636,60
2021-11-12,-0.49638066,85
2021-11-13,-0.89079225,16
2021-11-14,-0.47907567,17
2021-11-15,-0.60864365,86
2021-11-16,-0.32897896,105
2021-11-17,-0.4744684,87
2021-11-18,-0.5513116,95
2021-11-19,-0.3278699,82
2021-11-20,-0.8800858,14
2021-11-21,-0.56181145,23
2021-11-22,-0.55310404,113
2021-11-23,-0.6467711,80
2021-11-24,-0.5747584,74
2021-11-25,-0.53972405,38
2021-11-26,-0.31310028,54
2021-11-27,-0.8126373,14
2021-11-28,-0.6148096,21
2021-11-29,-0.52252376,102
2021-11-30,-0.51611227,82
2021-12-01,-0.6340701,61
2021-12-02,-0.6236488,72
2021-12-03,-0.5854961,69
2021-12-04,-0.4283131,21
2021-12-05,-0.5917244,26
2021-12-06,-0.3240336,109
2021-12-07,-0.59092194,74
2021-12-08,-0.5221691,67
2021-12-09,-0.39301068,65
2021-12-10,-0.31303635,51
2021-12-11,-0.6068329,14
2021-12-12,-0.49248403,14
2021-12-13,-0.59898454,59
2021-12-14,-0.53255093,57
2021-12-15,-0.48842925,55
2021-12-16,-0.58632475,35
2021-12-17,-0.3774025,52
2021-12-18,-0.74686813,10
2021-12-19,-0.46499076,17
2021-12-20,-0.46486157,73
2021-12-21,-0.62470925,79
2021-12-22,-0.5912685,71
2021-12-23,-0.5328467,67
2021-12-24,-0.88695586,37
2021-12-25,-0.9581764,6
2021-12-26,-0.6190235,14
2021-12-27,-0.47592977,50
2021-12-28,-0.4425273,51
2021-12-29,-0.5887255,58
2021-12-30,-0.46992874,51
2021-12-31,-0.62719315,35
2022-01-01,-0.9489964,8
2022-01-02,-0.6240208,8
2022-01-03,-0.5630963,61
2022-01-04,-0.4988283,78
2022-01-05,-0.6201402,77
2022-01-06,-0.45186976,95
2022-01-07,-0.28511238,84
2022-01-08,-0.32346475,9
2022-01-09,-0.5804133,15
2022-01-10,-0.34284565,101
2022-01-11,-0.5247292,95
2022-01-12,-0.5457777,109
2022-01-13,-0.6958055,91
2022-01-14,-0.5582807,102
2022-01-15,-0.4691289,10
2022-01-16,-0.48972723,16
2022-01-17,-0.46785146,62
2022-01-18,-0.5228257,110
2022-01-19,-0.55330426,119
2022-01-20,-0.6121036,112
2022-01-21,-0.41025487,122
2022-01-22,0.12936626,21
2022-01-23,-0.15473078,16
2022-01-24,-0.38809836,128
2022-01-25,-0.6696773,142
2022-01-26,-0.58913124,125
2022-01-27,-0.412366,119
2022-01-28,-0.54192823,82
2022-01-29,-0.32915175,20
2022-01-30,-0.40831533,19
2022-01-31,-0.54005265,108
2022-02-01,-0.61841524,134
2022-02-02,-0.7121952,120
2022-02-03,-0.47178885,95
2022-02-04,-0.53112274,104
2022-02-05,-0.70665354,13
2022-02-06,-0.70541406,17
2022-02-07,-0.55389434,120
2022-02-08,-0.6023194,132
2022-02-09,-0.45091507,100
2022-02-10,-0.587938,77
2022-02-11,-0.35772815,85
2022-02-12,-0.7186782,11
2022-02-13,-0.46156028,14
2022-02-14,-0.429477,93
2022-02-15,-0.49879757,100
2022-02-16,-0.5506117,83
2022-02-17,-0.4779598,81
2022-02-18,-0.1970589,61
2022-02-19,-0.59769166,10
2022-02-20,-0.5854238,15
2022-02-21,-0.2969492,66
2022-02-22,-0.3591334,74
2022-02-23,-0.49575445,55
2022-02-24,-0.09738847,98
2022-02-25,-0.31487578,66
2022-02-26,-0.7331463,13
2022-02-27,-0.5922906,13
2022-02-28,-0.41577065,81
2022-03-01,-0.22923648,108
2022-03-02,-0.2996062,90
2022-03-03,-0.47668678,99
2022-03-04,-0.33912045,89
2022-03-05,-0.3961197,10
2022-03-06,-0.5828915,13
2022-03-07,-0.29931638,66
2022-03-08,-0.5547813,72
2022-03-09,-0.31854916,112
2022-03-10,-0.34522226,82
2022-03-11,-0.15757859,76
2022-03-12,-0.4198383,11
2022-03-13,-0.41842264,8
2022-03-14,-0.44575903,89
2022-03-15,-0.48940217,91
2022-03-16,-0.33755502,75
2022-03-17,-0.43425667,73
2022-03-18,-0.30146065,51
2022-03-19,-0.74630994,5
2022-03-20,-0.26546222,8
2022-03-21,-0.36001074,82
2022-03-22,-0.46741194,91
2022-03-23,-0.2994749,81
2022-03-24,-0.43244654,72
2022-03-25,-0.36262432,71
2022-03-26,-0.7671719,11
2022-03-27,-0.60423464,11
2022-03-28,-0.39030147,81
2022-03-29,-0.3875733,123
2022-03-30,-0.61070585,74
2022-03-31,-0.27954164,90
2022-04-01,-0.40209395,73
2022-04-02,-0.39427292,8
2022-04-03,-0.4797861,13
2022-04-04,-0.49653625,106
2022-04-05,-0.47749007,127
2022-04-06,-0.48082742,95
2022-04-07,-0.46883926,118
2022-04-08,-0.4639057,123
2022-04-09,-0.6943204,13
2022-04-10,-0.5879133,11
2022-04-11,-0.34083518,134
2022-04-12,-0.3405074,99
2022-04-13,-0.5543866,95
2022-04-14,-0.39534155,57
2022-04-15,-0.33320636,38
2022-04-16,-0.90593624,5
2022-04-17,-0.5336734,6
2022-04-18,-0.25226203,61
2022-04-19,-0.33935687,89
2022-04-20,-0.31413656,74
2022-04-21,-0.443585,80
2022-04-22,-0.48248842,56
2022-04-23,-0.5655376,8
2022-04-24,-0.26169038,7
2022-04-25,-0.37920788,76
2022-04-26,-0.38137963,89
2022-04-27,-0.43020177,75
2022-04-28,-0.46123514,93
2022-04-29,-0.36097133,72
2022-04-30,-0.8139133,11
2022-05-01,-0.51599675,12
2022-05-02,-0.4847768,67
2022-05-03,-0.2656474,67
2022-05-04,-0.46262464,77
2022-05-05,-0.20158455,80
2022-05-06,-0.0776982,81
2022-05-07,-0.753404,9
2022-05-08,-0.16159263,19
2022-05-09,-0.19687134,121
2022-05-10,-0.37253538,108
2022-05-11,-0.26731583,92
2022-05-12,-0.050580304,127
2022-05-13,-0.46999,96
2022-05-14,-0.52845937,17
2022-05-15,-0.3165601,16
2022-05-16,-0.2752332,113
2022-05-17,-0.34213698,85
2022-05-18,-0.20461436,66
2022-05-19,-0.31808344,76
2022-05-20,-0.15747225,73
2022-05-21,-0.67822504,10
2022-05-22,-0.37285805,16
2022-05-23,-0.41835663,67
2022-05-24,-0.46697953,64
2022-05-25,-0.38680404,75
2022-05-26,-0.29407877,72
2022-05-27,-0.25081125,49
2022-05-28,-0.3912594,28
2022-05-29,-0.6587826,23
2022-05-30,-0.28942484,38
2022-05-31,-0.28995594,65
2022-06-01,-0.4081666,66
2022-06-02,-0.33927587,60
2022-06-03,-0.36565837,76
2022-06-04,-0.6232541,12
2022-06-05,-0.5284216,17
2022-06-06,-0.40580037,77
2022-06-07,-0.36969075,85
2022-06-08,-0.4375704,88
2022-06-09,-0.53765535,52
2022-06-10,-0.28762063,79
2022-06-11,-0.5583172,25
2022-06-12,-0.387019,17
2022-06-13,-0.006411578,164
2022-06-14,-0.13766259,133
2022-06-15,-0.32946935,119
2022-06-16,-0.329974,86
2022-06-17,-0.3795223,94
2022-06-18,0.34126794,30
2022-06-19,-0.07991512,26
2022-06-20,-0.37167042,68
2022-06-21,-0.42760912,87
2022-06-22,-0.38010252,94
2022-06-23,-0.24156478,58
2022-06-24,-0.43216974,51
2022-06-25,-0.34136552,8
2022-06-26,-0.48211962,8
2022-06-27,-0.14354391,82
2022-06-28,-0.39571965,69
2022-06-29,-0.32051942,64
2022-06-30,-0.3563297,103
2022-07-01,-0.44726735,82
2022-07-02,-0.60011584,11
2022-07-03,0.5472643,12
2022-07-04,-0.1248424,31
2022-07-05,-0.2383972,72
2022-07-06,-0.3404073,69
2022-07-07,-0.53621525,67
2022-07-08,-0.28737634,61
2022-07-09,-0.31784508,18
2022-07-10,-0.2038429,11
2022-07-11,-0.17616147,67
2022-07-12,-0.39648455,76
2022-07-13,-0.45415536,62
2022-07-14,-0.3042473,62
2022-07-15,-0.5121261,42
2022-07-16,-0.7395754,8
2022-07-17,-0.48139608,18
2022-07-18,-0.40826,62
2022-07-19,-0.27103612,77
2022-07-20,-0.4072412,74
2022-07-21,-0.4246076,71
2022-07-22,-0.22752376,92
2022-07-23,-0.3771223,5
2022-07-24,-0.5323424,13
2022-07-25,-0.33242226,62
2022-07-26,-0.0012304849,54
2022-07-27,-0.48605505,56
2022-07-28,-0.30428547,47
2022-07-29,-0.42273906,53
2022-07-30,-0.4708982,8
2022-07-31,-0.3329306,6
2022-08-01,-0.29797554,62
2022-08-02,-0.44358176,50
2022-08-03,-0.36340222,54
2022-08-04,-0.34899673,46
2022-08-05,-0.41454148,39
2022-08-06,-0.5168239,3
2022-08-07,-0.21165422,7
2022-08-08,-0.3258121,68
2022-08-09,-0.4668671,47
2022-08-10,-0.044117577,57
2022-08-11,-0.42328334,45
2022-08-12,-0.29351604,48
2022-08-13,-0.80195266,5
2022-08-14,-0.33470097,6
2022-08-15,-0.41137728,51
2022-08-16,-0.41656747,43
2022-08-17,-0.49902722,50
2022-08-18,-0.3133471,44
2022-08-19,-0.38380894,60
2022-08-20,-0.4932468,4
2022-08-21,-0.49193364,5
2022-08-22,-0.23892568,44
2022-08-23,-0.16821577,39
2022-08-24,-0.34865367,43
2022-08-25,-0.2450667,45
2022-08-26,-0.50847423,42
2022-08-27,-0.46483016,4
2022-08-28,5.635619e-05,2
2022-08-29,-0.45347023,44
2022-08-30,-0.3098013,52
2022-08-31,-0.15125988,46
2022-09-01,-0.3456249,51
2022-09-02,-0.40993866,47
2022-09-03,-0.43409368,7
2022-09-04,-0.03428632,2
2022-09-05,-0.20825748,15
2022-09-06,-0.468353,44
2022-09-07,-0.35741398,59
2022-09-08,-0.45684183,49
2022-09-09,-0.47024217,54
2022-09-10,-0.94208,2
2022-09-11,-0.7260308,8
2022-09-12,-0.46180636,59
2022-09-13,-0.39187002,63
2022-09-14,-0.3390741,60
2022-09-15,-0.4292895,59
2022-09-16,-0.22498363,50
2022-09-17,-0.7485448,4
2022-09-18,0.03643131,3
2022-09-19,-0.35173115,73
2022-09-20,-0.52093875,59
2022-09-21,-0.49324098,67
2022-09-22,-0.2036711,61
2022-09-23,-0.18850073,43
2022-09-24,-0.21062891,6
2022-09-25,-0.6579143,3
2022-09-26,-0.30968982,51
2022-09-27,-0.2298143,84
2022-09-28,-0.4395912,47
2022-09-29,-0.37592676,93
2022-09-30,-0.39357877,63
2022-10-01,-0.97219473,8
2022-10-02,-0.9820939,4
2022-10-03,-0.36540017,53
2022-10-04,-0.39117238,49
2022-10-05,-0.22529373,40
2022-10-06,-0.18344902,42
2022-10-07,-0.21869937,40
2022-10-08,-0.18156385,4
2022-10-09,-0.36451432,8
2022-10-10,-0.33293614,47
2022-10-11,-0.37990996,51
2022-10-12,-0.51269495,69
2022-10-13,-0.47318763,65
2022-10-14,-0.42375034,49
2022-10-15,-0.62149787,4
2022-10-16,-0.35859704,7
2022-10-17,-0.40555787,51
2022-10-18,-0.34912735,43
2022-10-19,-0.465039,69
2022-10-20,-0.41711092,57
2022-10-21,-0.32884008,41
2022-10-22,-0.65988356,6
2022-10-23,-0.17413032,6
2022-10-24,-0.35153475,59
2022-10-25,-0.54858965,72
2022-10-26,-0.2842323,74
2022-10-27,-0.34661153,48
2022-10-28,-0.51783013,60
2022-10-29,-0.42569748,8
2022-10-30,-0.78392977,7
2022-10-31,-0.45610282,57
2022-11-01,-0.43154767,79
2022-11-02,-0.40211287,84
2022-11-03,-0.4130733,76
2022-11-04,-0.52507883,103
2022-11-05,-0.51024723,28
2022-11-06,-0.43546322,35
2022-11-07,-0.50149614,81
2022-11-08,-0.33516714,88
2022-11-09,-0.2115455,99
2022-11-10,-0.12439853,106
2022-11-11,-0.3359245,100
2022-11-12,-0.28848383,16
2022-11-13,-0.6322669,21
2022-11-14,-0.2595686,121
2022-11-15,-0.3732489,72
2022-11-16,-0.48582038,63
2022-11-17,-0.35042617,70
2022-11-18,-0.23802415,49
2022-11-19,-0.17807789,15
2022-11-20,-0.2990316,9
2022-11-21,-0.40296063,63
2022-11-22,-0.25152934,63
2022-11-23,-0.4369681,63
2022-11-24,-0.56094974,31
2022-11-25,-0.44653785,36
2022-11-26,0.04051205,9
2022-11-27,-0.752458,9
2022-11-28,-0.45952028,58
2022-11-29,-0.46716958,47
2022-11-30,-0.47843078,67
2022-12-01,-0.49397835,35
2022-12-02,-0.33159238,41
2022-12-03,-0.5859184,8
2022-12-04,-0.9993716,3
2022-12-05,-0.433151,54
2022-12-06,-0.31460193,56
2022-12-07,-0.50237346,47
2022-12-08,-0.52379704,39
2022-12-09,-0.69265217,39
2022-12-10,-0.07389596,1
2022-12-11,-0.68147016,9
2022-12-12,-0.5880767,55
2022-12-13,-0.5569875,77
2022-12-14,-0.19121806,58
2022-12-15,-0.54187125,48
2022-12-16,-0.3617775,47
2022-12-17,-0.31769887,6
2022-12-18,-0.5772281,6
2022-12-19,-0.20928901,45
2022-12-20,-0.48535538,50
2022-12-21,-0.36431938,51
2022-12-22,-0.45667842,53
2022-12-23,-0.4957288,31
2022-12-24,-0.3804285,11
2022-12-25,-0.75361955,10
2022-12-26,-0.25818044,18
2022-12-27,-0.33641762,32
2022-12-28,-0.37101758,40
2022-12-29,-0.44867048,42
2022-12-30,-0.22298205,34
2022-12-31,-0.37790942,7
2023-01-01,-0.9945219,3
2023-01-02,-0.40507582,13
2023-01-03,-0.31618068,38
2023-01-04,-0.42812228,43
2023-01-05,-0.41741383,43
2023-01-06,-0.31624317,35
2023-01-07,-0.29237568,9
2023-01-08,-0.41141465,6
2023-01-09,-0.41910797,39
2023-01-10,-0.41742483,51
2023-01-11,-0.48686057,49
2023-01-12,-0.32499757,62
2023-01-13,-0.34996405,47
2023-01-14,-0.25428417,15
2023-01-15,-0.49285647,6
2023-01-16,-0.36710685,37
2023-01-17,-0.4160214,64
2023-01-18,-0.4206065,64
2023-01-19,-0.4110225,64
2023-01-20,-0.40050206,47
2023-01-21,-0.4758323,13
2023-01-22,-0.392354,9
2023-01-23,-0.38169536,56
2023-01-24,-0.51917577,73
2023-01-25,-0.46120527,57
2023-01-26,-0.51135147,42
2023-01-27,-0.5082341,40
2023-01-28,-0.50828403,4
2023-01-29,-0.15830053,6
2023-01-30,-0.4190623,38
2023-01-31,-0.43985018,62
2023-02-01,-0.5641326,53
2023-02-02,-0.64964545,45
2023-02-03,-0.46787864,44
2023-02-04,0.26672277,2
2023-02-05,-0.6041073,6
2023-02-06,-0.556856,46
2023-02-07,-0.4404689,72
2023-02-08,-0.28619087,57
2023-02-09,-0.52377784,54
2023-02-10,-0.2835623,50
2023-02-11,-0.33736226,7
2023-02-12,-0.64165306,4
2023-02-13,-0.2934703,37
2023-02-14,-0.29090697,30
2023-02-15,-0.55322105,33
2023-02-16,-0.36391237,48
2023-02-17,-0.18166234,33
2023-02-18,-0.44806442,8
2023-02-19,-0.37033406,3
2023-02-20,-0.47584537,24
2023-02-21,-0.395302,45
2023-02-22,-0.22214769,34
2023-02-23,-0.4135862,45
2023-02-24,-0.41959786,34
2023-02-25,-0.54653734,6
2023-02-26,-0.33219782,3
2023-02-27,-0.54524034,25
2023-02-28,-0.54923105,36
2023-03-01,-0.29691774,33
2023-03-02,-0.43445542,56
2023-03-03,-0.1525049,42
2023-03-04,-0.5214529,3
2023-03-05,-0.98895645,3
2023-03-06,-0.4753105,44
2023-03-07,-0.5421485,54
2023-03-08,-0.7239585,38
2023-03-09,-0.24210213,66
2023-03-10,-0.07243157,49
2023-03-11,-0.1792022,8
2023-03-12,-0.6380651,4
2023-03-13,-0.22335127,80
2023-03-14,-0.28567857,49
2023-03-15,-0.4607443,43
2023-03-16,-0.2642238,31
2023-03-17,-0.18835032,38
2023-03-18,-0.9998122,1
2023-03-19,-0.5624187,7
2023-03-20,-0.3876435,58
2023-03-21,-0.5656239,50
2023-03-22,-0.5102442,53
2023-03-23,-0.08551264,52
2023-03-24,-0.32779592,53
2023-03-25,-0.21011487,5
2023-03-26,0.25680566,10
2023-03-27,-0.2903552,63
2023-03-28,-0.27861142,57
2023-03-29,-0.245365,58
2023-03-30,-0.31507435,43
2023-03-31,-0.67805463,50
2023-04-01,-0.5598697,8
2023-04-02,-0.6140867,4
2023-04-03,-0.5286102,46
2023-04-04,-0.5296608,62
2023-04-05,-0.684103,65
2023-04-06,-0.53782684,42
2023-04-07,-0.75157374,24
2023-04-08,-0.47896516,4
2023-04-09,-0.824039,6
2023-04-10,-0.36906427,34
2023-04-11,-0.43542993,81
2023-04-12,-0.56648606,81
2023-04-13,-0.6872625,55
2023-04-14,-0.446203,35
2023-04-15,-0.83795744,8
2023-04-16,-0.31844166,10
2023-04-17,-0.57180554,48
2023-04-18,-0.35694283,40
2023-04-19,-0.4847547,41
2023-04-20,-0.45474795,37
2023-04-21,-0.44425908,53
2023-04-22,-0.016683927,6
2023-04-23,-0.9932813,3
2023-04-24,-0.58063275,49
2023-04-25,-0.48101288,45
2023-04-26,-0.5070669,50
2023-04-27,-0.40020317,72
2023-04-28,-0.4611727,61
2023-04-29,-0.4417262,10
2023-04-30,-0.5710055,7
2023-05-01,-0.6121202,35
2023-05-02,-0.53758574,46
2023-05-03,-0.48533046,63
2023-05-04,-0.43575615,52
2023-05-05,-0.5464124,52
2023-05-06,-0.35841572,11
2023-05-07,-0.4667085,20
2023-05-08,-0.44176915,59
2023-05-09,-0.50086564,54
2023-05-10,-0.5384596,52
2023-05-11,-0.27719182,48
2023-05-12,-0.3460532,37
2023-05-13,-0.54588604,11
2023-05-14,-0.9830441,3
2023-05-15,-0.40013,45
2023-05-16,-0.54360163,52
2023-05-17,-0.47010028,46
2023-05-18,-0.39719853,48
2023-05-19,-0.56675065,42
2023-05-20,-0.63000953,8
2023-05-21,-0.59182197,8
2023-05-22,-0.49197248,38
2023-05-23,-0.41077673,42
2023-05-24,-0.5004034,50
2023-05-25,-0.37180114,57
2023-05-26,-0.5102386,40
2023-05-27,-0.59472775,11
2023-05-28,-0.52016425,4
2023-05-29,-0.61211866,24
2023-05-30,-0.6335758,46
2023-05-31,-0.33630702,44
2023-06-01,-0.39492115,50
2023-06-02,-0.53195053,41
2023-06-03,-0.5600962,7
2023-06-04,-0.99694014,2
2023-06-05,-0.45196998,60
2023-06-06,-0.23874871,68
2023-06-07,-0.44617862,54
2023-06-08,-0.590407,32
2023-06-09,-0.4310801,27
2023-06-10,-0.76177335,5
2023-06-11,-0.47840938,6
2023-06-12,-0.27898264,27
2023-06-13,-0.52980334,45
2023-06-14,-0.27766764,36
2023-06-15,-0.39568213,52
2023-06-16,-0.48343375,35
2023-06-17,-0.6411054,3
2023-06-18,-0.7692479,4
2023-06-19,-0.29371646,22
2023-06-20,-0.61400974,46
2023-06-21,-0.4986367,70
2023-06-22,-0.5371075,42
2023-06-23,-0.35442486,34
2023-06-24,-0.30973223,5
2023-06-25,-0.64292234,6
2023-06-26,-0.51155233,48
2023-06-27,-0.6439921,51
2023-06-28,-0.67392766,45
2023-06-29,-0.55503035,41
2023-06-30,-0.45674595,42
2023-07-01,-0.8243685,6
2023-07-02,-0.8247314,6
2023-07-03,-0.48766652,33
2023-07-04,-0.4753521,17
2023-07-05,-0.34629261,42
2023-07-06,-0.45401934,53
2023-07-07,-0.36034885,33
2023-07-08,-0.40437555,9
2023-07-09,-0.48074612,6
2023-07-10,-0.4354786,50
2023-07-11,-0.6336204,47
2023-07-12,-0.35361534,46
2023-07-13,-0.35549182,45
2023-07-14,-0.31960243,30
2023-07-15,-0.53672814,8
2023-07-16,-0.54473335,6
2023-07-17,-0.4633195,32
2023-07-18,-0.5023413,33
2023-07-19,-0.5237144,38
2023-07-20,-0.41554898,38
2023-07-21,-0.33233133,26
2023-07-22,-0.66504884,3
2023-07-23,-0.7417404,4
2023-07-24,-0.48898765,32
2023-07-25,-0.5418733,37
2023-07-26,-0.29507157,42
2023-07-27,-0.51051736,36
2023-07-28,-0.5312748,32
2023-07-29,-0.18085255,6
2023-07-30,-0.99971366,1
2023-07-31,-0.5504155,34
2023-08-01,-0.42659426,37
2023-08-02,-0.39048812,46
2023-08-03,-0.27868626,45
2023-08-04,-0.2854599,37
2023-08-05,-0.36228064,8
2023-08-06,-0.5077297,3
2023-08-07,-0.47594723,33
2023-08-08,-0.68154585,34
2023-08-09,-0.4594143,33
2023-08-10,-0.4966356,25
2023-08-11,-0.37411878,30
2023-08-12,-0.13944995,2
2023-08-13,-0.48783723,2
2023-08-14,-0.41278878,27
2023-08-15,-0.54496306,20
2023-08-16,-0.41358164,26
2023-08-17,-6.186664e-05,20
2023-08-18,-0.15067929,30
2023-08-19,0.33673993,6
2023-08-20,-0.9994797,1
2023-08-21,-0.26215035,25
2023-08-22,-0.44378057,15
2023-08-23,-0.21513645,35
2023-08-24,-0.16783339,33
2023-08-25,-0.2807647,22
2023-08-26,0.3280469,3
2023-08-27,-0.47601935,2
2023-08-28,-0.19490051,18
2023-08-29,-0.39299047,55
2023-08-30,-0.4075853,35
2023-08-31,-0.48004806,31
2023-09-01,-0.24287453,39
2023-09-02,-0.427512,5
2023-09-03,-0.49983132,4
2023-09-04,-0.28635144,14
2023-09-05,-0.22541286,27
2023-09-06,-0.24510103,33
2023-09-07,-0.4591015,28
2023-09-08,-0.40714398,27
2023-09-09,-0.74330765,3
2023-09-10,-0.994017,1
2023-09-11,-0.50077736,14
2023-09-12,-0.3854348,40
2023-09-13,-0.37318015,27
2023-09-14,-0.37331823,19
2023-09-15,-0.36374447,17
2023-09-16,0.9999478,1
2023-09-17,-0.48878467,6
2023-09-18,-0.42250592,29
2023-09-19,-0.40817764,24
2023-09-20,-0.31597543,42
2023-09-21,-0.20325246,37
2023-09-22,-0.13293377,28
2023-09-23,-0.64366364,3
2023-09-24,-0.44160292,2
2023-09-25,-0.31588584,29
2023-09-26,-0.27922022,22
2023-09-27,-0.25802568,24
2023-09-28,-0.5026562,33
2023-09-29,-0.55658144,23
2023-09-30,0.06746258,10
2023-10-02,-0.5497823,29
2023-10-03,-0.25493884,29
2023-10-04,-0.35124108,27
2023-10-05,-0.61867416,28
2023-10-06,-0.120687746,19
2023-10-07,-0.35825816,6
2023-10-08,-0.83613193,2
2023-10-09,-0.3727999,16
2023-10-10,-0.23627748,22
2023-10-11,-0.6094771,25
2023-10-12,-0.29441413,29
2023-10-13,-0.47867966,20
2023-10-14,-0.16099864,4
2023-10-15,-0.89478713,1
2023-10-16,-0.5851161,39
2023-10-17,-0.44259202,26
2023-10-18,-0.38372144,10
2023-10-19,-0.51783776,18
2023-10-20,-0.3350765,23
2023-10-21,-0.10431856,3
2023-10-22,-0.42337242,2
2023-10-23,-0.38388276,19
2023-10-24,-0.40753883,61
2023-10-25,0.028902944,43
2023-10-26,-0.5120304,27
2023-10-27,-0.6035818,22
2023-10-28,-0.8420016,7
2023-10-29,-0.63143104,3
2023-10-30,-0.70997036,21
2023-10-31,-0.354504,27
2023-11-01,-0.68744034,14
2023-11-02,-0.42022175,42
2023-11-03,-0.5150387,35
2023-11-04,-0.7672232,3
2023-11-05,-0.99953914,2
2023-11-06,-0.71758354,23
2023-11-07,-0.69299835,22
2023-11-08,-0.5580334,26
2023-11-09,-0.51998407,39
2023-11-10,-0.49002114,34
2023-11-11,-0.16269967,6
2023-11-12,-0.99095285,1
2023-11-13,-0.5213465,26
2023-11-14,-0.5793184,29
2023-11-15,-0.41224456,32
2023-11-16,-0.32015646,24
2023-11-17,-0.541377,25
2023-11-18,-0.23419507,4
2023-11-19,-0.97219336,1
2023-11-20,-0.6629735,21
2023-11-21,-0.71689016,20
2023-11-22,-0.12621857,15
2023-11-23,-0.14636414,22
2023-11-24,-0.5238451,18
2023-11-25,-0.66475445,3
2023-11-26,-0.49410635,2
2023-11-27,-0.48603907,19
2023-11-28,-0.5130215,26
2023-11-29,-0.5057713,36
2023-11-30,-0.5694877,29
2023-12-01,-0.6572529,26
2023-12-02,-0.54061043,3
2023-12-03,-0.24604142,6
2023-12-04,-0.3424751,46
2023-12-05,-0.28069174,29
2023-12-06,-0.5365866,46
2023-12-07,-0.51167727,32
2023-12-08,-0.5018466,23
2023-12-09,-0.66668344,3
2023-12-10,-0.99793947,1
2023-12-11,-0.27154535,30
2023-12-12,-0.34945807,32
2023-12-13,-0.5392207,28
2023-12-14,-0.3905895,33
2023-12-15,-0.4603532,31
2023-12-16,-0.43347988,2
2023-12-17,-0.32806978,5
2023-12-18,-0.29098105,23
2023-12-19,-0.37490758,33
2023-12-20,-0.4814116,28
2023-12-21,-0.24595664,26
2023-12-22,-0.40238205,30
2023-12-23,-0.32072923,10
2023-12-24,-0.50261533,5
2023-12-25,-0.4971353,6
2023-12-26,-0.3763962,25
2023-12-27,-0.38253507,39
2023-12-28,-0.42848197,41
2023-12-29,-0.28222516,31
2023-12-30,-0.5256761,6
2023-12-31,-0.66563886,9
2024-01-01,-0.9991703,1
2024-01-02,-0.32929355,37
2024-01-03,-0.2906344,45
2024-01-04,-0.49804243,48
2024-01-05,-0.3364472,46
2024-01-06,-0.15403691,9
2024-01-07,-0.92920876,10
2024-01-08,-0.5568111,57
2024-01-09,-0.462737,96
2024-01-10,-0.44695556,194
2024-01-11,-0.49084175,230
2024-01-12,-0.43256196,92
2024-01-13,-0.6084413,14
2024-01-14,-0.6425599,9
2024-01-15,-0.554281,38
2024-01-16,-0.6345705,59
2024-01-17,-0.426232,58
2024-01-18,-0.34015778,115
2024-01-19,-0.27578762,133
2024-01-20,-0.30335945,22
2024-01-21,-0.31390882,21
2024-01-22,-0.32979876,133
2024-01-23,-0.27920902,102
2024-01-24,-0.49017113,38
2024-01-25,-0.2983724,37
2024-01-26,-0.21268213,38
2024-01-27,-0.4944224,11
2024-01-28,-0.8095519,5
2024-01-29,-0.5105525,42
2024-01-30,-0.57723147,33
2024-01-31,-0.25105494,34
2024-02-01,-0.7012974,34
2024-02-02,-0.5874751,30
2024-02-03,-0.4776602,14
2024-02-04,-0.99969673,3
2024-02-05,-0.60580885,29
2024-02-06,-0.37259656,23
2024-02-07,-0.51686186,44
2024-02-08,-0.66669834,32
2024-02-09,-0.44752002,32
2024-02-10,-0.8306628,6
2024-02-11,-0.5583851,10
2024-02-12,-0.54088694,37
2024-02-13,-0.44264603,43
2024-02-14,-0.5774836,33
2024-02-15,-0.38440576,43
2024-02-16,-0.35490847,35
2024-02-17,-0.19329514,7
2024-02-18,-0.9999279,2
2024-02-19,-0.52369666,22
2024-02-20,-0.50739133,32
2024-02-21,-0.684316,26
2024-02-22,-0.3105399,38
2024-02-23,-0.66900694,37
2024-02-24,-0.7449713,9
2024-02-25,-0.99562466,2
2024-02-26,-0.58541536,28
2024-02-27,-0.4769359,65
2024-02-28,-0.3637162,75
2024-02-29,-0.45608652,76
2024-03-01,-0.27469328,57
2024-03-02,-0.5542061,7
2024-03-03,-0.53505105,7
2024-03-04,-0.3630921,76
2024-03-05,-0.30021992,82
2024-03-06,-0.38230255,52
2024-03-07,-0.535114,42
2024-03-08,-0.17570525,48
2024-03-09,-0.36136672,8
2024-03-10,-0.66101503,6
2024-03-11,-0.4550852,50
2024-03-12,-0.6312978,59
2024-03-13,-0.38211843,47
2024-03-14,-0.46895176,41
2024-03-15,-0.07871183,57
2024-03-16,-0.6589892,6
2024-03-17,-0.82165813,7
2024-03-18,-0.65789276,33
2024-03-19,-0.19345607,63
2024-03-20,-0.39868894,56
2024-03-21,-0.538317,39
2024-03-22,-0.39073464,32
2024-03-23,-0.37953833,8
2024-03-24,-0.07702897,3
2024-03-25,-0.1328379,54
2024-03-26,-0.61956,59
2024-03-27,-0.44523177,48
2024-03-28,-0.45460513,59
2024-03-29,-0.4988496,21
2024-03-30,-0.64277256,9
2024-03-31,-0.5830709,7
2024-04-01,-0.60954285,36
2024-04-02,-0.24200585,45
